theta1,theta2,theta3,px,py,phi
110,10,0,-47.10100717,98.94615527,120
110,10,10,-49.95675936,96.94653605,130
110,10,20,-52.42189603,94.48139938,140
110,10,30,-54.42151524,91.62564719,150
110,10,40,-55.89485958,88.46605006,160
110,10,50,-56.79716223,85.09861074,170
110,10,60,-57.10100717,81.62564719,180
110,10,70,-56.79716223,78.15268364,190
110,10,80,-55.89485958,74.78524432,200
110,10,90,-54.42151524,71.62564719,210
110,10,100,-52.42189603,68.769895,220
110,10,110,-49.95675936,66.30475833,230
110,10,120,-47.10100717,64.30513911,240
110,10,130,-43.94141003,62.83179477,250
110,10,140,-40.57397072,61.92949213,260
110,10,150,-37.10100717,61.62564719,270
110,10,160,-33.62804361,61.92949213,280
110,10,170,-30.2606043,62.83179477,290
110,10,180,-27.10100717,64.30513911,300
110,20,0,-55.66826375,92.94729763,130
110,20,10,-58.13340042,90.48216096,140
110,20,20,-60.13301963,87.62640876,150
110,20,30,-61.60636397,84.46681163,160
110,20,40,-62.50866661,81.09937232,170
110,20,50,-62.81251155,77.62640876,180
110,20,60,-62.50866661,74.15344521,190
110,20,70,-61.60636397,70.7860059,200
110,20,80,-60.13301963,67.62640876,210
110,20,90,-58.13340042,64.77065657,220
110,20,100,-55.66826375,62.3055199,230
110,20,110,-52.81251155,60.30590069,240
110,20,120,-49.65291442,58.83255635,250
110,20,130,-46.28547511,57.9302537,260
110,20,140,-42.81251155,57.62640876,270
110,20,150,-39.339548,57.9302537,280
110,20,160,-35.97210869,58.83255635,290
110,20,170,-32.81251155,60.30590069,300
110,20,180,-29.95675936,62.3055199,310
110,30,0,-63.06367375,85.55188762,140
110,30,10,-65.06329297,82.69613543,150
110,30,20,-66.53663731,79.53653829,160
110,30,30,-67.43893995,76.16909898,170
110,30,40,-67.74278489,72.69613543,180
110,30,50,-67.43893995,69.22317187,190
110,30,60,-66.53663731,65.85573256,200
110,30,70,-65.06329297,62.69613543,210
110,30,80,-63.06367375,59.84038323,220
110,30,90,-60.59853708,57.37524656,230
110,30,100,-57.74278489,55.37562735,240
110,30,110,-54.58318776,53.90228301,250
110,30,120,-51.21574844,52.99998037,260
110,30,130,-47.74278489,52.69613543,270
110,30,140,-44.26982134,52.99998037,280
110,30,150,-40.90238202,53.90228301,290
110,30,160,-37.74278489,55.37562735,300
110,30,170,-34.8870327,57.37524656,310
110,30,180,-32.42189603,59.84038323,320
110,40,0,-69.06253139,76.98463104,150
110,40,10,-70.53587573,73.82503391,160
110,40,20,-71.43817838,70.45759459,170
110,40,30,-71.74202332,66.98463104,180
110,40,40,-71.43817838,63.51166749,190
110,40,50,-70.53587573,60.14422817,200
110,40,60,-69.06253139,56.98463104,210
110,40,70,-67.06291218,54.12887885,220
110,40,80,-64.59777551,51.66374218,230
110,40,90,-61.74202332,49.66412296,240
110,40,100,-58.58242618,48.19077862,250
110,40,110,-55.21498687,47.28847598,260
110,40,120,-51.74202332,46.98463104,270
110,40,130,-48.26905976,47.28847598,280
110,40,140,-44.90162045,48.19077862,290
110,40,150,-41.74202332,49.66412296,300
110,40,160,-38.88627112,51.66374218,310
110,40,170,-36.42113446,54.12887885,320
110,40,180,-34.42151524,56.98463104,330
110,50,0,-73.48256441,67.50583964,160
110,50,10,-74.38486706,64.13840033,170
110,50,20,-74.688712,60.66543677,180
110,50,30,-74.38486706,57.19247322,190
110,50,40,-73.48256441,53.82503391,200
110,50,50,-72.00922007,50.66543677,210
110,50,60,-70.00960086,47.80968458,220
110,50,70,-67.54446419,45.34454791,230
110,50,80,-64.688712,43.3449287,240
110,50,90,-61.52911486,41.87158436,250
110,50,100,-58.16167555,40.96928171,260
110,50,110,-54.688712,40.66543677,270
110,50,120,-51.21574844,40.96928171,280
110,50,130,-47.84830913,41.87158436,290
110,50,140,-44.688712,43.3449287,300
110,50,150,-41.8329598,45.34454791,310
110,50,160,-39.36782314,47.80968458,320
110,50,170,-37.36820392,50.66543677,330
110,50,180,-35.89485958,53.82503391,340
110,60,0,-76.18947235,57.4035217,170
110,60,10,-76.49331729,53.93055815,180
110,60,20,-76.18947235,50.45759459,190
110,60,30,-75.2871697,47.09015528,200
110,60,40,-73.81382536,43.93055815,210
110,60,50,-71.81420615,41.07480595,220
110,60,60,-69.34906948,38.60966928,230
110,60,70,-66.49331729,36.61005007,240
110,60,80,-63.33372015,35.13670573,250
110,60,90,-59.96628084,34.23440309,260
110,60,100,-56.49331729,33.93055815,270
110,60,110,-53.02035373,34.23440309,280
110,60,120,-49.65291442,35.13670573,290
110,60,130,-46.49331729,36.61005007,300
110,60,140,-43.63756509,38.60966928,310
110,60,150,-41.17242842,41.07480595,320
110,60,160,-39.17280921,43.93055815,330
110,60,170,-37.69946487,47.09015528,340
110,60,180,-36.79716223,50.45759459,350
110,70,0,-77.10100717,46.98463104,180
110,70,10,-76.79716223,43.51166749,190
110,70,20,-75.89485958,40.14422817,200
110,70,30,-74.42151524,36.98463104,210
110,70,40,-72.42189603,34.12887885,220
110,70,50,-69.95675936,31.66374218,230
110,70,60,-67.10100717,29.66412296,240
110,70,70,-63.94141003,28.19077862,250
110,70,80,-60.57397072,27.28847598,260
110,70,90,-57.10100717,26.98463104,270
110,70,100,-53.62804361,27.28847598,280
110,70,110,-50.2606043,28.19077862,290
110,70,120,-47.10100717,29.66412296,300
110,70,130,-44.24525497,31.66374218,310
110,70,140,-41.7801183,34.12887885,320
110,70,150,-39.78049909,36.98463104,330
110,70,160,-38.30715475,40.14422817,340
110,70,170,-37.40485211,43.51166749,350
110,70,180,-37.10100717,46.98463104,360
110,80,0,-76.18947235,36.56574038,190
110,80,10,-75.2871697,33.19830107,200
110,80,20,-73.81382536,30.03870393,210
110,80,30,-71.81420615,27.18295174,220
110,80,40,-69.34906948,24.71781507,230
110,80,50,-66.49331729,22.71819586,240
110,80,60,-63.33372015,21.24485152,250
110,80,70,-59.96628084,20.34254887,260
110,80,80,-56.49331729,20.03870393,270
110,80,90,-53.02035373,20.34254887,280
110,80,100,-49.65291442,21.24485152,290
110,80,110,-46.49331729,22.71819586,300
110,80,120,-43.63756509,24.71781507,310
110,80,130,-41.17242842,27.18295174,320
110,80,140,-39.17280921,30.03870393,330
110,80,150,-37.69946487,33.19830107,340
110,80,160,-36.79716223,36.56574038,350
110,80,170,-36.49331729,40.03870393,360
110,80,180,-36.79716223,43.51166749,370
110,90,0,-73.48256441,26.46342244,200
110,90,10,-72.00922007,23.30382531,210
110,90,20,-70.00960086,20.44807311,220
110,90,30,-67.54446419,17.98293644,230
110,90,40,-64.688712,15.98331723,240
110,90,50,-61.52911486,14.50997289,250
110,90,60,-58.16167555,13.60767025,260
110,90,70,-54.688712,13.30382531,270
110,90,80,-51.21574844,13.60767025,280
110,90,90,-47.84830913,14.50997289,290
110,90,100,-44.688712,15.98331723,300
110,90,110,-41.8329598,17.98293644,310
110,90,120,-39.36782314,20.44807311,320
110,90,130,-37.36820392,23.30382531,330
110,90,140,-35.89485958,26.46342244,340
110,90,150,-34.99255694,29.83086175,350
110,90,160,-34.688712,33.30382531,360
110,90,170,-34.99255694,36.77678886,370
110,90,180,-35.89485958,40.14422817,380
110,100,0,-69.06253139,16.98463104,210
110,100,10,-67.06291218,14.12887885,220
110,100,20,-64.59777551,11.66374218,230
110,100,30,-61.74202332,9.664122964,240
110,100,40,-58.58242618,8.190778624,250
110,100,50,-55.21498687,7.288475979,260
110,100,60,-51.74202332,6.984631039,270
110,100,70,-48.26905976,7.288475979,280
110,100,80,-44.90162045,8.190778624,290
110,100,90,-41.74202332,9.664122964,300
110,100,100,-38.88627112,11.66374218,310
110,100,110,-36.42113446,14.12887885,320
110,100,120,-34.42151524,16.98463104,330
110,100,130,-32.9481709,20.14422817,340
110,100,140,-32.04586826,23.51166749,350
110,100,150,-31.74202332,26.98463104,360
110,100,160,-32.04586826,30.45759459,370
110,100,170,-32.9481709,33.82503391,380
110,100,180,-34.42151524,36.98463104,390
110,110,0,-63.06367375,8.417374458,220
110,110,10,-60.59853708,5.952237789,230
110,110,20,-57.74278489,3.952618576,240
110,110,30,-54.58318776,2.479274236,250
110,110,40,-51.21574844,1.576971592,260
110,110,50,-47.74278489,1.273126652,270
110,110,60,-44.26982134,1.576971592,280
110,110,70,-40.90238202,2.479274236,290
110,110,80,-37.74278489,3.952618576,300
110,110,90,-34.8870327,5.952237789,310
110,110,100,-32.42189603,8.417374458,320
110,110,110,-30.42227682,11.27312665,330
110,110,120,-28.94893248,14.43272379,340
110,110,130,-28.04662983,17.8001631,350
110,110,140,-27.74278489,21.27312665,360
110,110,150,-28.04662983,24.74609021,370
110,110,160,-28.94893248,28.11352952,380
110,110,170,-30.42227682,31.27312665,390
110,110,180,-32.42189603,34.12887885,400
110,120,0,-55.66826375,1.021964452,230
110,120,10,-52.81251155,-0.977654761,240
110,120,20,-49.65291442,-2.450999101,250
110,120,30,-46.28547511,-3.353301746,260
110,120,40,-42.81251155,-3.657146685,270
110,120,50,-39.339548,-3.353301746,280
110,120,60,-35.97210869,-2.450999101,290
110,120,70,-32.81251155,-0.977654761,300
110,120,80,-29.95675936,1.021964452,310
110,120,90,-27.49162269,3.487101121,320
110,120,100,-25.49200348,6.342853315,330
110,120,110,-24.01865914,9.502450448,340
110,120,120,-23.11635649,12.86988976,350
110,120,130,-22.81251155,16.34285331,360
110,120,140,-23.11635649,19.81581687,370
110,120,150,-24.01865914,23.18325618,380
110,120,160,-25.49200348,26.34285331,390
110,120,170,-27.49162269,29.19860551,400
110,120,180,-29.95675936,31.66374218,410
110,130,0,-47.10100717,-4.976893188,240
110,130,10,-43.94141003,-6.450237528,250
110,130,20,-40.57397072,-7.352540172,260
110,130,30,-37.10100717,-7.656385112,270
110,130,40,-33.62804361,-7.352540172,280
110,130,50,-30.2606043,-6.450237528,290
110,130,60,-27.10100717,-4.976893188,300
110,130,70,-24.24525497,-2.977273974,310
110,130,80,-21.7801183,-0.512137306,320
110,130,90,-19.78049909,2.343614888,330
110,130,100,-18.30715475,5.503212021,340
110,130,110,-17.40485211,8.870651335,350
110,130,120,-17.10100717,12.34361489,360
110,130,130,-17.40485211,15.81657844,370
110,130,140,-18.30715475,19.18401775,380
110,130,150,-19.78049909,22.34361489,390
110,130,160,-21.7801183,25.19936708,400
110,130,170,-24.24525497,27.66450375,410
110,130,180,-27.10100717,29.66412296,420
110,140,0,-37.62221577,-9.396926208,250
110,140,10,-34.25477645,-10.29922885,260
110,140,20,-30.7818129,-10.60307379,270
110,140,30,-27.30884935,-10.29922885,280
110,140,40,-23.94141003,-9.396926208,290
110,140,50,-20.7818129,-7.923581868,300
110,140,60,-17.92606071,-5.923962655,310
110,140,70,-15.46092404,-3.458825986,320
110,140,80,-13.46130482,-0.603073792,330
110,140,90,-11.98796048,2.556523341,340
110,140,100,-11.08565784,5.923962655,350
110,140,110,-10.7818129,9.396926208,360
110,140,120,-11.08565784,12.86988976,370
110,140,130,-11.98796048,16.23732907,380
110,140,140,-13.46130482,19.39692621,390
110,140,150,-15.46092404,22.2526784,400
110,140,160,-17.92606071,24.71781507,410
110,140,170,-20.7818129,26.71743428,420
110,140,180,-23.94141003,28.19077862,430
110,150,0,-27.51989783,-12.10383414,260
110,150,10,-24.04693427,-12.40767908,270
110,150,20,-20.57397072,-12.10383414,280
110,150,30,-17.20653141,-11.2015315,290
110,150,40,-14.04693427,-9.728187157,300
110,150,50,-11.19118208,-7.728567944,310
110,150,60,-8.726045411,-5.263431275,320
110,150,70,-6.726426197,-2.407679081,330
110,150,80,-5.253081857,0.751918052,340
110,150,90,-4.350779213,4.119357365,350
110,150,100,-4.046934273,7.592320919,360
110,150,110,-4.350779213,11.06528447,370
110,150,120,-5.253081857,14.43272379,380
110,150,130,-6.726426197,17.59232092,390
110,150,140,-8.726045411,20.44807311,400
110,150,150,-11.19118208,22.91320978,410
110,150,160,-14.04693427,24.91282899,420
110,150,170,-17.20653141,26.38617333,430
110,150,180,-20.57397072,27.28847598,440
110,160,0,-17.10100717,-13.01536896,270
110,160,10,-13.62804361,-12.71152402,280
110,160,20,-10.2606043,-11.80922138,290
110,160,30,-7.101007166,-10.33587704,300
110,160,40,-4.245254973,-8.336257823,310
110,160,50,-1.780118304,-5.871121154,320
110,160,60,0.219500909,-3.015368961,330
110,160,70,1.692845249,0.144228173,340
110,160,80,2.595147894,3.511667486,350
110,160,90,2.898992834,6.984631039,360
110,160,100,2.595147894,10.45759459,370
110,160,110,1.692845249,13.82503391,380
110,160,120,0.219500909,16.98463104,390
110,160,130,-1.780118304,19.84038323,400
110,160,140,-4.245254973,22.3055199,410
110,160,150,-7.101007166,24.30513911,420
110,160,160,-10.2606043,25.77848346,430
110,160,170,-13.62804361,26.6807861,440
110,160,180,-17.10100717,26.98463104,450
110,170,0,-6.682116506,-12.10383414,280
110,170,10,-3.314677193,-11.2015315,290
110,170,20,-0.15508006,-9.728187157,300
110,170,30,2.700672134,-7.728567944,310
110,170,40,5.165808803,-5.263431275,320
110,170,50,7.165428016,-2.407679081,330
110,170,60,8.638772356,0.751918052,340
110,170,70,9.541075001,4.119357365,350
110,170,80,9.84491994,7.592320919,360
110,170,90,9.541075001,11.06528447,370
110,170,100,8.638772356,14.43272379,380
110,170,110,7.165428016,17.59232092,390
110,170,120,5.165808803,20.44807311,400
110,170,130,2.700672134,22.91320978,410
110,170,140,-0.15508006,24.91282899,420
110,170,150,-3.314677193,26.38617333,430
110,170,160,-6.682116506,27.28847598,440
110,170,170,-10.15508006,27.59232092,450
110,170,180,-13.62804361,27.28847598,460
110,180,0,3.420201433,-9.396926208,290
110,180,10,6.579798567,-7.923581868,300
110,180,20,9.43555076,-5.923962655,310
110,180,30,11.90068743,-3.458825986,320
110,180,40,13.90030664,-0.603073792,330
110,180,50,15.37365098,2.556523341,340
110,180,60,16.27595363,5.923962655,350
110,180,70,16.57979857,9.396926208,360
110,180,80,16.27595363,12.86988976,370
110,180,90,15.37365098,16.23732907,380
110,180,100,13.90030664,19.39692621,390
110,180,110,11.90068743,22.2526784,400
110,180,120,9.43555076,24.71781507,410
110,180,130,6.579798567,26.71743428,420
110,180,140,3.420201433,28.19077862,430
110,180,150,0.05276212,29.09308127,440
110,180,160,-3.420201433,29.39692621,450
110,180,170,-6.893164987,29.09308127,460
110,180,180,-10.2606043,28.19077862,470
120,0,0,-55,95.26279442,120
120,0,10,-57.85575219,93.2631752,130
120,0,20,-60.32088886,90.79803853,140
120,0,30,-62.32050808,87.94228634,150
120,0,40,-63.79385242,84.78268921,160
120,0,50,-64.69615506,81.41524989,170
120,0,60,-65,77.94228634,180
120,0,70,-64.69615506,74.46932279,190
120,0,80,-63.79385242,71.10188347,200
120,0,90,-62.32050808,67.94228634,210
120,0,100,-60.32088886,65.08653415,220
120,0,110,-57.85575219,62.62139748,230
120,0,120,-55,60.62177826,240
120,0,130,-51.84040287,59.14843392,250
120,0,140,-48.47296355,58.24613128,260
120,0,150,-45,57.94228634,270
120,0,160,-41.52703645,58.24613128,280
120,0,170,-38.15959713,59.14843392,290
120,0,180,-35,60.62177826,300
120,10,0,-63.56725658,89.26393678,130
120,10,10,-66.03239325,86.79880011,140
120,10,20,-68.03201246,83.94304791,150
120,10,30,-69.5053568,80.78345078,160
120,10,40,-70.40765945,77.41601147,170
120,10,50,-70.71150439,73.94304791,180
120,10,60,-70.40765945,70.47008436,190
120,10,70,-69.5053568,67.10264505,200
120,10,80,-68.03201246,63.94304791,210
120,10,90,-66.03239325,61.08729572,220
120,10,100,-63.56725658,58.62215905,230
120,10,110,-60.71150439,56.62253984,240
120,10,120,-57.55190725,55.1491955,250
120,10,130,-54.18446794,54.24689285,260
120,10,140,-50.71150439,53.94304791,270
120,10,150,-47.23854083,54.24689285,280
120,10,160,-43.87110152,55.1491955,290
120,10,170,-40.71150439,56.62253984,300
120,10,180,-37.85575219,58.62215905,310
120,20,0,-70.96266659,81.86852677,140
120,20,10,-72.9622858,79.01277458,150
120,20,20,-74.43563014,75.85317744,160
120,20,30,-75.33793279,72.48573813,170
120,20,40,-75.64177772,69.01277458,180
120,20,50,-75.33793279,65.53981102,190
120,20,60,-74.43563014,62.17237171,200
120,20,70,-72.9622858,59.01277458,210
120,20,80,-70.96266659,56.15702238,220
120,20,90,-68.49752992,53.69188571,230
120,20,100,-65.64177772,51.6922665,240
120,20,110,-62.48218059,50.21892216,250
120,20,120,-59.11474128,49.31661952,260
120,20,130,-55.64177772,49.01277458,270
120,20,140,-52.16881417,49.31661952,280
120,20,150,-48.80137486,50.21892216,290
120,20,160,-45.64177772,51.6922665,300
120,20,170,-42.78602553,53.69188571,310
120,20,180,-40.32088886,56.15702238,320
120,30,0,-76.96152423,73.30127019,150
120,30,10,-78.43486857,70.14167306,160
120,30,20,-79.33717121,66.77423374,170
120,30,30,-79.64101615,63.30127019,180
120,30,40,-79.33717121,59.82830664,190
120,30,50,-78.43486857,56.46086732,200
120,30,60,-76.96152423,53.30127019,210
120,30,70,-74.96190501,50.445518,220
120,30,80,-72.49676835,47.98038133,230
120,30,90,-69.64101615,45.98076211,240
120,30,100,-66.48141902,44.50741777,250
120,30,110,-63.1139797,43.60511513,260
120,30,120,-59.64101615,43.30127019,270
120,30,130,-56.1680526,43.60511513,280
120,30,140,-52.80061328,44.50741777,290
120,30,150,-49.64101615,45.98076211,300
120,30,160,-46.78526396,47.98038133,310
120,30,170,-44.32012729,50.445518,320
120,30,180,-42.32050808,53.30127019,330
120,40,0,-81.38155725,63.82247879,160
120,40,10,-82.28385989,60.45503948,170
120,40,20,-82.58770483,56.98207592,180
120,40,30,-82.28385989,53.50911237,190
120,40,40,-81.38155725,50.14167306,200
120,40,50,-79.90821291,46.98207592,210
120,40,60,-77.90859369,44.12632373,220
120,40,70,-75.44345703,41.66118706,230
120,40,80,-72.58770483,39.66156785,240
120,40,90,-69.4281077,38.18822351,250
120,40,100,-66.06066838,37.28592086,260
120,40,110,-62.58770483,36.98207592,270
120,40,120,-59.11474128,37.28592086,280
120,40,130,-55.74730196,38.18822351,290
120,40,140,-52.58770483,39.66156785,300
120,40,150,-49.73195264,41.66118706,310
120,40,160,-47.26681597,44.12632373,320
120,40,170,-45.26719676,46.98207592,330
120,40,180,-43.79385242,50.14167306,340
120,50,0,-84.08846518,53.72016085,170
120,50,10,-84.39231012,50.2471973,180
120,50,20,-84.08846518,46.77423374,190
120,50,30,-83.18616254,43.40679443,200
120,50,40,-81.7128182,40.2471973,210
120,50,50,-79.71319898,37.3914451,220
120,50,60,-77.24806231,34.92630843,230
120,50,70,-74.39231012,32.92668922,240
120,50,80,-71.23271299,31.45334488,250
120,50,90,-67.86527367,30.55104224,260
120,50,100,-64.39231012,30.2471973,270
120,50,110,-60.91934657,30.55104224,280
120,50,120,-57.55190725,31.45334488,290
120,50,130,-54.39231012,32.92668922,300
120,50,140,-51.53655793,34.92630843,310
